year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2018,Overland Park,126.3909,20,D&L Transport,KS,91700285,Logistics & Transportation,1
2018,Addison,705.9341,260,S2 Capital,TX,91675000,Real Estate,3
2018,Glendale Heights,118.8863,55,OSM Worldwide,IL,91534271,Logistics & Transportation,8
2018,McLean,181.661,304,Trowbridge & Trowbridge,VA,91273710,Government Services,5
2018,Indianapolis,88.4901,137,Morales Group,IN,90640285,Human Resources,4
2018,Centreville,70.4175,343,Fulcrum IT Services,VA,90619743,IT Services,9
2018,Fort Wayne,281.4958,514,Ruoff Home Mortgage,IN,90446386,Financial Services,6
2018,Elmhurst,77.217,1483,MedSpeed,IL,90360068,Health,2
2018,Irvine,88.3528,414,Ware Malcomb,CA,90308917,Construction,1
2018,San Francisco,2242.9721,79,Gametime,CA,89661230,Consumer Products & Services,2
2018,New York City,81.4258,628,Phaidon International,NY,89624806,Human Resources,2
2018,Alpharetta,112.5959,73,IPG,GA,89330252,Health,8
2018,Royal Oak,474.2054,125,RPM,MI,89062279,Logistics & Transportation,5
2018,Independence,98.8609,172,TalentLaunch,OH,88977625,Human Resources,6
2018,Gilbert,2196.7961,250,Titan Solar Power,AZ,88905599,Energy,1
2018,New York City,122.1519,1381,NoHo Hospitality Group,NY,88857534,Food & Beverage,3
2018,Spanish Fort,134.3574,39,Truland Homes,AL,88846680,Real Estate,1
2018,City of Industry,630.3764,258,Yamibuy,CA,88825073,Retail,2
2018,Phoenix,85.7918,54,West USA Realty,AZ,88819244,Real Estate,2
2018,Carrolton,180.1218,49,WesternTechSystems,TX,88637404,Computer Hardware,1
2018,Clearwater,182.6528,300,Digital Media Solutions,FL,88481118,Advertising & Marketing,5
2018,Asheville,127.7095,81,MedStream Anesthesia,NC,88370521,Health,2
2018,Johns Creek,72.3899,1463,C2 Education,GA,87934442,Education,7
2018,Chandler,102.3511,140,Factory Expo Home Centers,AZ,87754961,Retail,3
2018,Orrville,84.3407,123,Jarrett Logistics Systems,OH,87439959,Logistics & Transportation,13
2018,New Orleans,438.7743,102,Palmisano,LA,86828704,Construction,2
2018,Provo,252.2911,2237,CircusTrix,UT,86457564,Consumer Products & Services,2
2018,Oak Brook,132.8087,307,Millennium Trust Company,IL,86095000,Financial Services,1
2018,Philadelphia,295.8368,1105,Community Veterinary Partners,PA,85883065,Health,1
2018,Franklin,64.9839,451,Barrett Distribution Centers,MA,85717609,Logistics & Transportation,10
2018,Dublin,78.661,483,ERP Analysts,OH,85587618,IT Services,10
2018,Coral Gables,269.8974,2004,The Revenue Optimization Companies,FL,85106000,Retail,3
2018,North Billerica,73.7988,175,W. L. French Excavating,MA,84878610,Construction,5
2018,Albuquerque,148.7906,570,Dreamstyle Remodeling,NM,84714783,Construction,1
2018,Houston,697.6731,427,Lexitas,TX,84553347,Business Products & Services,4
2018,Boston,323.6765,700,Zerto,MA,84032000,IT Services,1
2018,Valley Stream,381.8602,181,Trinity Logistics USA,NY,83810735,Logistics & Transportation,3
2018,Mt Pleasant,153.4922,77,JEAR Logistics,SC,83747781,Logistics & Transportation,5
2018,St Louis Park,59.763,686,Horizontal Integration,MN,83662789,IT Services,10
2018,Beverly Hills,90.0299,86,The Agency,CA,83648596,Real Estate,3
2018,Fort Lauderdale,337.9559,136,Hayes Healthcare,FL,83102522,Health,1
2018,New York City,272.588,170,AdTheorent,NY,83092509,Advertising & Marketing,4
2018,Cinnaminson,123.5123,400,Shelby Mechanical,NJ,82999751,Construction,4
2018,Nashville,58.9116,366,Novatech,TN,82817367,Business Products & Services,12
2018,St Louis,61.8036,543,USA Mortgage,MO,82522367,Financial Services,6
2018,Litchfield Park,60.8661,208,TEEMA,AZ,82513083,Human Resources,5
2018,Wayne,76.1247,353,Evolve IP,PA,82477822,IT Services,6
2018,Eden Prairie,91.4105,78,High Availability,MN,82274650,IT Services,3
2018,Vernon Hills,78.1798,50,Business IT Source,IL,82133932,Computer Hardware,2
2018,Greenwood,14821.8995,40,The Garrett Companies,IN,82070447,Real Estate,3
2018,Washington,143.6682,56,Sol Systems,DC,81875124,Financial Services,5
2018,Berkeley,66.6057,160,Honey-Can-Do International,IL,81711708,Consumer Products & Services,7
2018,Birmingham,193.5265,44,Hospicelink,AL,81356383,Health,3
2018,San Diego,515.4051,376,Redhorse,CA,81226998,Engineering,6
2018,Fargo,119.2561,759,Discovery Benefits,ND,81198935,Health,6
2018,Temecula,933.1645,158,National Merchants Association,CA,81164528,Financial Services,3
2018,Melville,546.7574,585,Intercontinental Capital Group,NY,81086151,Financial Services,1
2018,San Diego,236.8991,650,RAR Hospitality,CA,81002943,Travel & Hospitality,2
2018,Suwanee,73.9106,19,Supreme Resources,GA,80967915,Manufacturing,6
2018,Baton Rouge,62.313,159,Window World of Baton Rouge,LA,80649586,Construction,5
2018,Alpharetta,64.9253,130,Staff Zone,GA,80540112,Human Resources,3
2018,Doral,227.9266,35,Distritech,FL,80116514,Consumer Products & Services,2
2018,Hermosa Beach,131.195,52,Sandler Partners,CA,79709827,Telecommunications,9
2018,Dallas,317.9991,8425,Access Healthcare Services,TX,79269815,Health,1
2018,El Cajon,378.692,295,Semper Solaris,CA,79087977,Energy,2
2018,Dallas,128.1673,38,HomeVestors of America,TX,78809000,Real Estate,4
2018,Sparta,60.2124,137,MacDonald & Owen Lumber Co.,WI,78742001,Manufacturing,7
2018,Valencia,137.8862,811,Landscape Development,CA,78600640,Construction,3
2018,New York City,681.6212,23,TickPick,NY,78502200,Consumer Products & Services,3
2018,Houston,1254.7151,50,Christensen Building Group,TX,78327064,Construction,1
2018,Draper,176.3824,43,"Zarbee's, Naturals",UT,77981237,Health,5
2018,Salt Lake City,601.6765,228,ShipEX,UT,77926575,Logistics & Transportation,2
2018,San Diego,700.708,478,AbacusNext,CA,77524549,IT Services,4
2018,Brookfield,138.134,379,OnCourse Learning,WI,77116517,Education,5
2018,Dallas,165.7297,680,DECA Dental Group,TX,77083944,Health,3
2018,Gilbert,71.0655,65,AB Staffing Solutions,AZ,77063817,Government Services,7
2018,Morrisville,142.9901,313,Netsertive,NC,76797466,Advertising & Marketing,6
2018,New York City,60.6606,2000,LDV Hospitality Management,NY,76737584,Food & Beverage,2
2018,Richmond,68.0129,512,Timmons Group,VA,76637822,Engineering,3
2018,Centennial,104.7399,375,Weifield Group Contracting,CO,76614791,Construction,5
2018,St Petersburg,382.8435,715,Dental Partners,FL,76587686,Health,1
2018,Scottsdale,177.6396,100,vCORE Technology Partners,AZ,76436367,IT Services,4
2018,Minneapolis,122.179,469,United Language Group,MN,76271667,Business Products & Services,1
2018,Loveland,75.6669,243,Cold Jet,OH,76113732,Manufacturing,7
2018,Irvine,83.7088,300,RENOVO Solutions,CA,76022048,Health,3
2018,Henrico,160.062,131,TDBBS,VA,75794319,Consumer Products & Services,7
2018,Carlsbad,368.1512,94,SOR Technology,CA,75657430,Travel & Hospitality,3
2018,London,255.3704,1956,Senture,KY,75374949,Government Services,2
2018,Huntsville,670.0722,640,Yorktown Systems Group,AL,75282122,Government Services,3
2018,Omaha,809.2942,110,Atlas MedStaff,NE,75115356,Health,3
2018,New York City,87.2842,3200,ReSource Pro,NY,74863773,Insurance,10
2018,Burlington,84.2087,1273,The Northbridge Companies,MA,74834400,Health,2
2018,King of Prussia,291.0249,878,Veterinary Practice Partners,PA,74799242,Business Products & Services,3
2018,Santa Ana,121.5979,475,Optima Tax Relief,CA,74629699,Financial Services,4
2018,Irving,463.625,418,Alliance Family of Companies,TX,74558000,Health,4
2018,Purcellville,323.7291,472,Lowers Risk Group,VA,74219036,Business Products & Services,5
2018,Houston,323.1052,65,Enchanted Rock,TX,74139277,Energy,1
2018,Alpharetta,77.4276,50,Healthcare IT Leaders,GA,74010075,Health,4
2018,Newark,74.0514,92,Intelliswift Software,CA,73917511,Software,7
2018,Baltimore,105.7636,415,Homefix Custom Remodeling,MD,73891608,Construction,3
2018,Salt Lake City,257.9308,517,Health Catalyst,UT,73855112,Health,6
2018,New York City,1156.4867,161,TripleLift,NY,73800000,Advertising & Marketing,2
2018,Hainesport,72.1394,42,Neta Scientific,NJ,73703139,Business Products & Services,3
2018,Santa Barbara,72.086,216,Mercer Advisors,CA,73696345,Financial Services,1
2018,West Hartford,60.0674,1112,SCIO Health Analytics,CT,73663430,Health,7
2018,New Albany,589.1937,463,Homeside Financial,OH,73619086,Financial Services,1
2018,Irvine,108.8091,98,KEVIN.MURPHY,CA,73396728,Consumer Products & Services,1
2018,Omaha,107.9134,2595,Signal 88 Security,NE,73214880,Security,1
2018,Golden Valley,65.5391,35,Morning Sun Financial Services,MN,73167535,Health,6
2018,Westfield,130.3703,63,Redcom Design & Construction,NJ,72799929,Construction,4
2018,Fort Collins,296.3197,485,Madwire,CO,72546000,Advertising & Marketing,6
2018,Boston,90.0411,2231,G Adventures,MA,72533000,Travel & Hospitality,1
2018,San Diego,144.2212,244,PayLease,CA,72285030,Financial Services,8
2018,Waltham,87.9351,566,Softworld,MA,72028000,Business Products & Services,4
2018,Boston,186.4005,500,Turbonomic,MA,71928000,Software,3
2018,Hiawatha,121.3069,139,Ready Wireless,IA,71431241,Telecommunications,7
2018,Houston,127.4919,408,InterLinc Mortgage Services,TX,71414534,Real Estate,3
2018,El Segundo,84.6474,274,24Hr HomeCare,CA,71276868,Health,6
2018,Omaha,104.6875,128,Carson Group,NE,71260001,Financial Services,2
2018,Redwood City,192.5853,88,AnchorFree,CA,71190412,Security,3
2018,Jacksonville Beach,154.2229,150,JAX Refrigeration,FL,70888860,Construction,2
2018,Vienna,299.4193,320,Criterion Systems,VA,70733891,Government Services,4
2018,Baton Rouge,259.1921,354,Walk-On's Bistreaux,LA,70610418,Food & Beverage,1
2018,St Petersburg,164.4468,461,Kobie Marketing,FL,70292275,Advertising & Marketing,8
2018,Mountain View,1059.7585,400,Udacity,CA,70119000,Education,1
2018,Sunnyvale,64.5974,351,ACTenviro,CA,70109827,Environmental Services,9
2018,Houston,61.4446,635,Empyrean Benefit Solutions,TX,70015593,Human Resources,6
2018,Mechanicsburg,74.21,348,Client Solution Architects,PA,70014040,Business Products & Services,7
2018,La Vista,60.7454,78,Supportworks,NE,69866024,Manufacturing,5
2018,Chicago,1464.6184,197,OppLoans,IL,69856627,Financial Services,3
2018,Philadelphia,169.4207,650,La Colombe Coffee Roaster,PA,69850000,Food & Beverage,1
2018,Winooski,82.9275,541,Marathon Health,VT,69719393,Health,4
2018,Chantilly,121.4284,1210,Ampcus,VA,69658782,IT Services,8
2018,Austin,69.5481,237,VirTex Enterprises,TX,69173986,Manufacturing,7
2018,Ambridge,107.7072,121,Beemac Trucking & Logistics,PA,68884000,Logistics & Transportation,1
2018,Denver,583.7561,443,Welltok,CO,68768168,Health,4
2018,Chicago,69.5274,117,Advanced Resources,IL,68750546,Human Resources,5
2018,Pittsburgh,74.5483,512,Computer Enterprises,PA,68690000,IT Services,3
2018,San Diego,416.3727,192,Rescue | The Behavior Change Agency,CA,68566376,Advertising & Marketing,10
2018,Kennesaw,117.9427,1038,PT Solutions Physical Therapy,GA,68555660,Health,4
2018,Provo,474.3688,400,ION Solar,UT,68383356,Energy,2
2018,Cleveland,89.6343,564,Cohen & Company,OH,68280079,Financial Services,6
2018,Berkeley Springs,139.3337,104,STS International,WV,67860565,Government Services,5
2018,Beaverton,97.3118,174,Opus Agency,OR,67856042,Business Products & Services,4
2018,Lafayette,244.296,850,Pediatric Therapy,CO,67784000,Education,3
2018,Norwalk,409.9801,659,Inspira Marketing,CT,67716362,Advertising & Marketing,6
2018,Bellevue,675.2544,608,Blueprint Technologies,WA,67678416,Business Products & Services,4
2018,Washington,89.2164,62,CleanChoice Energy,DC,67660000,Energy,2
2018,Scottsdale,294.1621,643,Caliber The Wealth Development Company,AZ,67434136,Real Estate,5
2018,Hamilton,106.4341,55,ODW Logistics & Transportation Services,OH,67384076,Logistics & Transportation,6
2018,San Francisco,1172.496,205,Samba TV,CA,67332329,Advertising & Marketing,2
2018,Ann Arbor,89.0864,454,LLamasoft,MI,67176000,Logistics & Transportation,4
2018,Miami,716.4916,1000,Endeavor Schools,FL,67154030,Education,1
2018,Ladson,1821.4894,35,Frampton Construction,SC,67105482,Construction,1
2018,Scottsdale,738.353,25,Amerisleep,AZ,67080856,Retail,1
2018,Kansas City,791.0329,410,Spring Venture Group,MO,66996049,Insurance,1
2018,Santa Monica,2276.2979,108,Inspire,CA,66950555,Energy,1
2018,Broomfield,153.8421,905,Datavail,CO,66827994,IT Services,7
2018,McLean,94.4818,277,CrossCountry Consulting,VA,66536376,Business Products & Services,3
2018,Rochester,176.0866,2835,TalentBridge,NY,66195536,Human Resources,1
2018,New York City,269.7895,6280,Noor Staffing Group,NY,65846888,Human Resources,1
2018,Blue Bell,70.6802,43,MayoSeitz Media,PA,65606850,Advertising & Marketing,3
2018,Austin,111.051,55,Peddle,TX,65593275,Consumer Products & Services,1
2018,Coral Springs,69.3994,114,"Cruise Planners, an American Express Travel Representative",FL,65375934,Travel & Hospitality,6
2018,Lewis Center,63.9844,110,MES,OH,64926370,Logistics & Transportation,7
2018,Clearwater,3725.6564,384,KnowBe4,FL,64472601,IT Services,3
2018,Englewood,82.8184,263,E2 OPTICS,CO,64432542,Telecommunications,4
2018,Dallas,78.5745,121,Sharon Young,TX,64316667,Retail,9
2018,Fort Washington,66.9333,213,SofterWare,PA,64156413,Software,10
2018,Omaha,423.47,675,Prime Time Healthcare,NE,64097933,Health,3
2018,Callifornia,358.5728,1500,Incedo,CA,64020125,IT Services,3
2018,Eagle,4232.1338,62,ClickFunnels,ID,63888879,Software,1
2018,Dallas,168.9959,261,Highlands Residential Mortgage,TX,63669918,Financial Services,2
2018,Mandeville,232.8349,166,Ampirical Solutions,LA,63641427,Engineering,5
2018,Long Island City,494.3225,486,Schweiger Dermatology Group,NY,63494084,Health,2
2018,Portland,104.257,225,Smarsh,OR,63426324,IT Services,11
2018,Cincinnati,440.7819,222,ProLink Staffing,OH,63412920,Human Resources,1
2018,Fairfax,352.6816,288,CVP (Customer Value Partners),VA,63382345,Business Products & Services,8
2018,Brooklyn,74.9282,107,Datalot,NY,63377469,Advertising & Marketing,4
2018,Charlotte,164.9925,85,SouthEnd Exteriors,NC,63297501,Construction,6
2018,Centennial,151.9471,92,Accucode,CO,63268910,IT Services,8
2018,Lake Success,137.7995,736,PM Pediatrics,NY,63084108,Health,8
2018,Council Bluffs,164.3804,50,Kirsch Transportation,IA,63044841,Logistics & Transportation,2
2018,New York City,87.2896,54,Coranet,NY,62954288,IT Services,3
2018,North Brunswick,152.3655,675,Capacity,NJ,62850115,Logistics & Transportation,5
2018,Virginia Beach,127.6151,485,GroundWorks,VA,62691812,Construction,1
2018,Washington,306.171,236,Atlas Research,DC,62626217,Government Services,5
2018,Carlsbad,233.2572,84,Fashionphile,CA,62473412,Retail,3
2018,Boston,980.2768,182,Audley Travel US,MA,62440000,Travel & Hospitality,1
2018,Casselberry,214.1137,695,Avant Healthcare Professionals,FL,62370784,Health,4
2018,Jacksonville,7382.3323,38,Live Oak Contracting,FL,62008931,Construction,1
2018,Addison,63.4655,241,Gencorp Technologies,TX,61948458,Business Products & Services,7
2018,Farmington Hills,180.4074,400,Yochana IT Solutions,MI,61791036,Human Resources,5
2018,Marietta,95.0753,1098,Atlanta Communities Real Estate Brokerage,GA,61766452,Real Estate,5
2018,New York City,83.3504,60,BARSAN GLOBAL LOGISTICS,NY,61710006,Logistics & Transportation,1
2018,Austin,67.4622,412,Magnitude Software,TX,61539000,Software,1
2018,Sandy,100.4434,82,Telarus,UT,61493655,Telecommunications,2
2018,Delavan,79.1917,68,"Millennium (Lake Geneva, WI)",WI,61434845,Telecommunications,4
2018,Marietta,67.5104,157,Saturn Freight Systems,GA,61325816,Logistics & Transportation,8
2018,Nashville,2308.3426,628,Aspire Health,TN,61324279,Health,1
2018,Pompano Beach,653.8745,26,Solera Specialty Pharmacy,FL,61292443,Health,2
2018,Sandy,164.1093,998,Connexion Point,UT,61262790,Health,5
2018,Clearwater,120.2716,74,Bluewater Media,FL,61256966,Advertising & Marketing,2
2018,Smock,84.0038,55,JMJS,PA,61056424,Business Products & Services,5
2018,Chicago,103.0587,80,rEvolution,IL,61009000,Advertising & Marketing,8
2018,Richardson,286.6018,103,Enseo,TX,60858105,Media,3
2018,Decatur,108.6843,31,TWISTED X,TX,60796000,Consumer Products & Services,1
2018,Alexandria,175.7087,290,Pro-Sphere Tek,VA,60415918,Government Services,5
2018,Richardson,144.6544,58,Online Rewards,TX,60308663,Business Products & Services,11
2018,Santa Ana,396.2016,1629,Nekter Juice Bar,CA,60186435,Food & Beverage,4
2018,Norfolk,106.7098,200,Tidewater Fleet Supply,VA,60092757,Logistics & Transportation,6
2018,Amarillo,74.4583,91,Smart Chemical Services,TX,60071604,Energy,2
2018,Scottsdale,124.7065,398,Homeowners Financial Group,AZ,60057224,Financial Services,2
2018,Louisville,146.0766,472,The Learning House,KY,60023000,Education,4
2018,Fremont,111.5299,78,RTG Medical,NE,59998081,Health,4
2018,Reston,209.3856,341,Amyx,VA,59963846,Government Services,6
2018,San Diego,434.8596,388,Pierce Education Properties,CA,59808000,Real Estate,1
2018,Paso Robles,63.5542,315,IQMS,CA,59750212,Software,8
2018,Santa Ana,145.7117,304,Salas O'Brien,CA,59695396,Engineering,6
2018,Franklin,102.9037,886,Benchmark Realty,TN,59536999,Real Estate,4
2018,Lorton,121.4933,290,Wahid,VA,59083452,Retail,2
2018,Southfield,60.767,31,Zoup! Fresh Soup Company,MI,58885471,Food & Beverage,10
2018,Norristown,69.0914,741,MRO,PA,58810000,Health,4
2018,Palm Harbor,92.0973,541,Nationwide Title Clearing,FL,58788222,Financial Services,5
2018,Fayetteville,164.835,53,McKee Homes,NC,58784226,Construction,5
2018,Salt Lake City,122.8258,83,FirstMile,UT,58760454,Logistics & Transportation,2
2018,West Palm Beach,75.6984,372,WGI,FL,58665684,Engineering,5
2018,Addison,122.7937,1365,Point 2 Point Global Security,TX,58623702,Security,5
2018,Lorton,148.2637,150,Brother's Mechanical,VA,58620618,Construction,1
2018,Darien,152.1236,99,GP Transco,IL,58548505,Logistics & Transportation,3
2018,Franklin,91.8543,175,Steele Solutions,WI,58502405,Manufacturing,5
