 url, rank, city, growth, company, country, revenue, industry, yrs_on_list
https://www.inc.com/profile/new-media-audiovisual-sl,213,Barcelona,1688.341,New Media Audiovisual SL.,Spain,5108557,Media,1
https://www.inc.com/profile/la-meridienne,214,Meux,1687.7751,La Meridienne,Belgium,5697085,Health,1
https://www.inc.com/profile/infinox-capital-limited,215,London,1680.7884,Infinox Capital Limited,United Kingdom,20432303,Financial Services,1
https://www.inc.com/profile/masterwork-construction-as,216,Tromsdalen,1673.5952,Masterwork Construction AS,Norway,3891995,Construction,1
https://www.inc.com/profile/ekolain,217,Moscow,1671.4833,Ekolain,Russian Federation,51561077,Logistics & Transportation,1
https://www.inc.com/profile/marfeel,218,Barcelona,1669.4704,Marfeel,Spain,5680000,Advertising & Marketing,1
https://www.inc.com/profile/genesis-consult,219,Bruxelles,1667.3999,Genesis Consult,Belgium,8805522,IT Services,1
https://www.inc.com/profile/abs,220,Pican,1666.5225,A.B.S.,Croatia,4067312,Manufacturing,2
https://www.inc.com/profile/jsc-royal-flight-airlines,221,Abakan,1665.4586,JSC Royal Flight Airlines,Russian Federation,172170472,Logistics & Transportation,2
https://www.inc.com/profile/instituto-igin-sociedad-limitada-profesional,222,Bilbao,1663.7521,Instituto Igin Sociedad Limitada Profesional.,Spain,3636557,Health,1
https://www.inc.com/profile/r---kord-epitoipari,223,Felcsut,1662.3074,R - KORD Epitoipari,Hungary,56064002,Manufacturing,2
https://www.inc.com/profile/lom-servis,224,Rostov-Na-Donu,1661.0057,LOM Servis,Russian Federation,4192532,Environmental Services,1
https://www.inc.com/profile/venix-srl,225,Resana,1660.3389,Venix SRL,Italy,6665752,Food & Beverage,1
https://www.inc.com/profile/urbanvolt,226,Dublin 2,1659.0909,UrbanVolt,Ireland,3870000,Energy,1
https://www.inc.com/profile/holymoor-limited,227,Chesterfield,1654.1126,Holymoor Limited,United Kingdom,14669047,Business Products & Services,1
https://www.inc.com/profile/m-flexilog-kft,228,Bekescsaba,1652.8087,M-FlexiLog Kft.,Hungary,3889202,Manufacturing,1
https://www.inc.com/profile/joint-stock-company-independent-transport-company-jsc-itc,229,Moscow,1652.3547,"Joint Stock Company Independent Transport Company , JSC ITC",Russian Federation,1286521071,Logistics & Transportation,1
https://www.inc.com/profile/sovremennye-inzhenernye-tekhnologii,230,Saint-Petersburg,1652.0661,Sovremennye Inzhenernye Tekhnologii,Russian Federation,6116743,Construction,1
https://www.inc.com/profile/es-air-srl,231,Ogliastro Cilento,1650.5083,E+S Air S.R.L.,Italy,8880276,Business Products & Services,1
https://www.inc.com/profile/norwest-romania,232,Ploiesti,1646.6444,Norwest Romania,Romania,7851900,Construction,1
https://www.inc.com/profile/afc-bournemouth-limited,233,Bournemouth,1642.784,AFC Bournemouth Limited,United Kingdom,104195879,Consumer Products & Services,1
https://www.inc.com/profile/putcon-oy,234,Oulu,1640.8257,Putcon Oy,Finland,3795000,Construction,1
https://www.inc.com/profile/rossoshekoplast,235,Rossosh,1620.6585,Rossoshekoplast,Russian Federation,4795613,Manufacturing,1
https://www.inc.com/profile/gettaxi-rus-llc,236,Moscow,1618.0284,Gettaxi RUS LLC,Russian Federation,37350127,IT Services,1
https://www.inc.com/profile/uttily-plc,237,London,1616.3915,Uttily PLC,United Kingdom,4193196,Energy,1
https://www.inc.com/profile/brave-bison-limited,238,London,1612.1843,Brave Bison Limited,United Kingdom,21324554,Media,1
https://www.inc.com/profile/stroitelnaya-kompaniya-favorit,239,Saint-Petersburg,1604.5301,Stroitelnaya Kompaniya Favorit,Russian Federation,4869621,Construction,1
https://www.inc.com/profile/flamin-avto-druzba-za-trgovino-in-storitve,240,Maribor,1603.9325,FLAMIN AVTO druzba za trgovino in storitve,Slovenia,3664818,Business Products & Services,1
https://www.inc.com/profile/riteil-konsalting-kompani,241,Yekaterinburg,1601.2088,Riteil Konsalting Kompani,Russian Federation,6792127,Business Products & Services,1
https://www.inc.com/profile/rts,242,Saint-Petersburg,1599.6706,RTS,Russian Federation,10720655,Logistics & Transportation,1
https://www.inc.com/profile/racemark-international,243,Komarom,1594.1685,Racemark International,Hungary,39159537,Manufacturing,1
https://www.inc.com/profile/stroiinvest,244,Moscow,1593.5063,Stroiinvest,Russian Federation,10416503,Construction,1
https://www.inc.com/profile/cabonline-technologies-ab,245,Stockholm,1582.0462,Cabonline Technologies AB,Sweden,17710820,Logistics & Transportation,2
https://www.inc.com/profile/autostop-interiors-doo-leskovac,246,Leskovac,1580.7652,Autostop Interiors DOO Leskovac,Serbia,16107731,Manufacturing,1
https://www.inc.com/profile/mvo,247,Chelyabinsk,1580.1431,MVO,Russian Federation,3536214,Retail,2
https://www.inc.com/profile/m6-l-o-g-jarmu,248,Szazhalombatta,1579.3774,M6 L. O. G Jarmu,Hungary,16589746,Logistics & Transportation,2
https://www.inc.com/profile/ubm-project,249,Pilisvorosvar,1570.4322,UBM Project,Hungary,9457703,Agriculture & Natural Resources,1
https://www.inc.com/profile/ato-trans,250,Nove Zamky,1569.6025,ATO Trans,Slovakia,13340959,Logistics & Transportation,1
https://www.inc.com/profile/imr-hamburg,251,Slavonski Brod,1563.0023,IMR HAMBURG,Croatia,6054243,Manufacturing,1
https://www.inc.com/profile/arkhitekturno---stroitelnoe-upravlenie-3,252,Moscow,1556.0699,Arkhitekturno - Stroitelnoe Upravlenie 3,Russian Federation,19794242,Construction,1
https://www.inc.com/profile/spazio-verde-srl,253,Padova,1555.3016,Spazio Verde S.R.L.,Italy,19926785,IT Services,1
https://www.inc.com/profile/complet-electro-serv-sa,254,Oras Voluntari,1554.2052,Complet Electro Serv SA,Romania,58503018,Computer Hardware,2
https://www.inc.com/profile/tidningen-hallaa-ab,255,Helsingborg,1549.9123,Tidningen Hallaa AB,Sweden,3583263,Media,1
https://www.inc.com/profile/andersen-martini-biler-as,256,Greve,1549.6291,Andersen & Martini Biler A/S,Denmark,58025869,Retail,1
https://www.inc.com/profile/ekt-infra-oy,257,Vantaa,1548.759,EKT Infra Oy,Finland,18081000,Construction,1
https://www.inc.com/profile/clearabee-limited,258,Birmingham,1545.4741,Clearabee Limited,United Kingdom,7635000,Logistics & Transportation,1
https://www.inc.com/profile/guerbet-france,259,Villepinte,1545.2204,Guerbet France,France,142681490,Business Products & Services,1
https://www.inc.com/profile/beraria-h-srl,260,Bucharest,1539.6813,Beraria H SRL,Romania,5593871,Travel & Hospitality,2
https://www.inc.com/profile/vlantana-norge-as,261,Gardermoen,1538.0591,Vlantana Norge AS,Norway,21241220,Logistics & Transportation,1
https://www.inc.com/profile/kameleoon,262,Paris,1530,Kameleoon,France,4075000,Software,1
https://www.inc.com/profile/klass-wagen,263,Timisoara,1526.0632,Klass-Wagen,Romania,5276071,Travel & Hospitality,1
https://www.inc.com/profile/mytona,264,Yakutsk,1520.5247,Mytona,Russian Federation,10799825,IT Services,1
https://www.inc.com/profile/h-h-talorakennus-oy,265,Lohja,1515.3846,H & H Talorakennus Oy,Finland,3570000,Construction,1
https://www.inc.com/profile/pervaya-liftovaya-kompaniya,266,Ufa,1510.7343,Pervaya Liftovaya Kompaniya,Russian Federation,5551605,Business Products & Services,1
https://www.inc.com/profile/treyd-kommoditi-tov,267,Kamyanske (Dniprodzerzhinsk),1494.6009,Treyd Kommoditi TOV,Ukraine,121619432,Energy,1
https://www.inc.com/profile/oliveirobra---construcoes-metalicas-lda,268,Vilarinho das Cambas,1492.6352,"Oliveirobra - Construcoes Metalicas, LDA",Portugal,4033731,Construction,1
https://www.inc.com/profile/baltteco-company-limited,269,Saint-Petersburg,1491.0185,Baltteco Company Limited,Russian Federation,3193540,Logistics & Transportation,1
https://www.inc.com/profile/applica,270,Bruxelles,1490.9808,Applica,Belgium,3421786,Advertising & Marketing,1
https://www.inc.com/profile/belmast-pskov,271,Pskov,1485.5295,Belmast-Pskov,Russian Federation,3778634,Manufacturing,1
https://www.inc.com/profile/neuven-solutions-limited,272,Manchester,1482.8895,Neuven Solutions Limited,United Kingdom,102392386,Business Products & Services,1
https://www.inc.com/profile/cer-cleaning-equipment,273,Curtea de Arges,1471.5565,CER Cleaning Equipment,Romania,11793604,Consumer Products & Services,1
https://www.inc.com/profile/resursinvest,274,Belogorsk,1470.9513,Resursinvest,Russian Federation,5138833,Environmental Services,1
https://www.inc.com/profile/logistics-solution,275,Havlickuv Brod,1458.4137,Logistics Solution,Czech Republic,20015377,Logistics & Transportation,1
https://www.inc.com/profile/tunda-srl,276,Cernusco sul Naviglio,1456.2734,Tunda S.R.L.,Italy,3285262,Software,1
https://www.inc.com/profile/joint-stock-company-pramotronic,277,Moscow,1455.5398,Joint Stock Company Pramotronic,Russian Federation,6314605,Consumer Products & Services,2
https://www.inc.com/profile/proektno,278,Tyumen,1450.1433,Proektno,Russian Federation,4061422,Engineering,1
https://www.inc.com/profile/rantalainen-oy-lansi-suomi,279,Rauma,1449.0196,Rantalainen Oy Lansi-Suomi,Finland,3950000,Business Products & Services,1
https://www.inc.com/profile/carspo-costruzioni-edili-immobiliare-srl,280,Taurianova,1449.0178,Car.Spo. Costruzioni Edili & Immobiliare S.R.L.,Italy,3267049,Construction,1
https://www.inc.com/profile/ms-steel-oy,281,Hanko Pohjoinen,1443.4164,MS-Steel Oy,Finland,4337000,Manufacturing,1
https://www.inc.com/profile/eide-toensberg-bygg-as,282,Oslo,1440.8472,Eide & Toensberg Bygg AS,Norway,3741439,Construction,1
https://www.inc.com/profile/its-logistics-hungary,283,Vecses,1437.1049,ITS Logistics Hungary,Hungary,3756377,Business Products & Services,1
https://www.inc.com/profile/golovanovskaya-energeticheskaya-kompaniya,284,Perm,1428.0939,Golovanovskaya Energeticheskaya Kompaniya,Russian Federation,12374902,Construction,1
https://www.inc.com/profile/fiber-gruppen-i-sverige-ab,285,Norrkoping,1426.4064,Fiber Gruppen i Sverige AB,Sweden,22285137,Construction,1
https://www.inc.com/profile/etna-france,286,Taverny,1425.1698,Etna France,France,20680784,Manufacturing,2
https://www.inc.com/profile/b--w--tplus,287,Bratislava,1422.823,B- W- Tplus,Slovakia,6682391,Advertising & Marketing,1
https://www.inc.com/profile/transneft-telekom,288,Moscow,1414.7201,Transneft Telekom,Russian Federation,11979679,Telecommunications,1
https://www.inc.com/profile/telemarket,289,Moscow,1409.4516,Telemarket,Russian Federation,8020652,Telecommunications,1
https://www.inc.com/profile/prointer-it-solutions-and-services-doo-beograd,290,Belgrade,1403.1408,Prointer IT Solutions And Services DOO Beograd,Serbia,51299504,Business Products & Services,1
https://www.inc.com/profile/ttc-complect-service,291,Moscow,1403.081,TTC Complect Service,Russian Federation,102225651,Business Products & Services,2
https://www.inc.com/profile/interim-search-aktiebolag,292,Stockholm,1402.4936,Interim Search Aktiebolag,Sweden,4658902,Human Resources,1
https://www.inc.com/profile/cipro-gest,293,Termini Imerese,1400.5656,Cipro Gest,Italy,4488582,Environmental Services,2
https://www.inc.com/profile/rent-plus,294,Prague,1398.7857,Rent plus,Czech Republic,4373037,Travel & Hospitality,1
https://www.inc.com/profile/atron-systems-sweden-ab,295,Linkoping,1396.9817,Atron Systems Sweden AB,Sweden,3188601,Computer Hardware,1
https://www.inc.com/profile/singularity-srl,296,Napoli,1396.108,Singularity S.R.L.,Italy,37151593,Telecommunications,1
https://www.inc.com/profile/pbe-epito,297,Biatorbagy,1395.1673,PBE Epito,Hungary,5771645,Energy,2
https://www.inc.com/profile/agco-srl,298,Cittadella,1389.6034,Ag&Co S.R.L.,Italy,5441253,Construction,1
https://www.inc.com/profile/intermodel-operator-llc,299,Moscow,1388.5723,Intermodel Operator LLC,Russian Federation,5255226,Logistics & Transportation,1
https://www.inc.com/profile/credebt-exchange-limited,300,Dublin 2,1387.8854,Credebt Exchange Limited,Ireland,72576000,Financial Services,1
https://www.inc.com/profile/4finance-spain-financial-services-sa,301,Madrid,1379.9037,4finance Spain Financial Services SA.,Spain,56007000,Financial Services,1
https://www.inc.com/profile/stockholms-elektriska-i-sverige-ab,302,Arlandastad,1379.5437,Stockholms Elektriska i Sverige AB,Sweden,3660835,Construction,1
https://www.inc.com/profile/erlandsson-holding-ab,303,Kungsbacka,1379.2556,Erlandsson Holding AB,Sweden,517827671,Business Products & Services,2
https://www.inc.com/profile/brand-experience-scandinavia-ab,304,Stockholm,1378.5117,Brand Experience Scandinavia AB,Sweden,8226986,Advertising & Marketing,1
https://www.inc.com/profile/maisvento-sl,305,As Pontes De Garcia Rodriguez,1376.5225,Maisvento SL,Spain,4283569,Construction,1
https://www.inc.com/profile/autostop-group-of-companies,306,London,1376.3838,AUTOSTOP GROUP OF COMPANIES,United Kingdom,8002000,Manufacturing,1
https://www.inc.com/profile/techno-system-srl,307,Pompei,1376.2753,Techno System S.R.L.,Italy,4825191,Construction,1
https://www.inc.com/profile/athena-srl,308,Borgo a Mozzano,1372.9303,Athena S.R.L.,Italy,3235910,Consumer Products & Services,1
https://www.inc.com/profile/brouwerij-l-huyghe,309,Melle,1369.168,Brouwerij L Huyghe,Belgium,28329995,Food & Beverage,1
https://www.inc.com/profile/buildor-ab,310,Solna,1366.8085,Buildor AB,Sweden,11096612,Retail,1
https://www.inc.com/profile/sk-mira,311,Moscow,1364.3605,SK Mira,Russian Federation,23254601,Construction,1
https://www.inc.com/profile/contact-center-telepilot-limited-liability-company,312,Izhevsk,1363.7989,Contact Center Telepilot Limited Liability Company,Russian Federation,11114815,IT Services,1
https://www.inc.com/profile/beet-ab,313,Stockholm,1361.7912,Beet AB,Sweden,4077272,Business Products & Services,1
https://www.inc.com/profile/cle-france,314,Paris,1358.5724,CLE France,France,5184029,Insurance,1
https://www.inc.com/profile/jhg-industriservice-licenssvetsning-aktiebolag,315,Trelleborg,1355.3329,Jhg Industriservice & Licenssvetsning Aktiebolag,Sweden,3097254,Manufacturing,1
https://www.inc.com/profile/stalex-profi-tov,316,Kiev,1355.2497,Stalex Profi TOV,Ukraine,16739301,Manufacturing,1
https://www.inc.com/profile/railcare-t-ab,317,Skelleftehamn,1353.8517,Railcare T AB,Sweden,13177959,Business Products & Services,1
https://www.inc.com/profile/primo-srl,318,Torino,1350.6341,Primo S.R.L.,Italy,10715486,Health,1
https://www.inc.com/profile/precis-digital-ab,319,Stockholm,1349.519,Precis Digital AB,Sweden,5097451,Financial Services,2
https://www.inc.com/profile/interpol-company-limited,320,Saint-Petersburg,1345.9548,Interpol Company Limited,Russian Federation,15076595,Construction,1
https://www.inc.com/profile/tinervis-group-srl,321,Bucharest,1345.1375,Tinervis Group SRL,Romania,11004014,Agriculture & Natural Resources,1
https://www.inc.com/profile/corechange-ab,322,Stockholm,1344.7554,Corechange AB,Sweden,5213732,Business Products & Services,1
https://www.inc.com/profile/kim-steinsholt-as,323,Steinsholt,1344.7006,Kim Steinsholt AS,Norway,7517326,Construction,2
https://www.inc.com/profile/reha-group-srl,324,Rome,1340.5064,Reha Group SRL,Italy,7477294,Health,1
https://www.inc.com/profile/ankara-motor-sl,325,Elche/Elx,1340.1991,Ankara Motor SL,Spain,7312006,Retail,1
https://www.inc.com/profile/castignani-srl,326,Macerata,1334.7015,Castignani SRL,Italy,7685567,Consumer Products & Services,1
https://www.inc.com/profile/bridge,327,Moscow,1332.8739,Bridge.,Russian Federation,6730911,Retail,1
https://www.inc.com/profile/pervouralskii-avtoagregatnyi-zavod,328,Pervouralsk,1330.015,Pervouralskii Avtoagregatnyi zavod,Russian Federation,6008451,Manufacturing,1
https://www.inc.com/profile/lainisalo-rakennusmaalaus-oy,329,Helsinki,1326.1495,Lainisalo Rakennusmaalaus Oy,Finland,3520008,Manufacturing,2
https://www.inc.com/profile/awp-romania-sa,330,Bucharest,1323.3075,AWP Romania S.A.,Romania,4087113,Insurance,2
https://www.inc.com/profile/armaturnyi-zavod,331,Ufa,1322.1135,Armaturnyi Zavod,Russian Federation,21912607,Manufacturing,1
https://www.inc.com/profile/sirius-chartering-ab,332,Vastra Frolunda,1315.2835,Sirius Chartering AB,Sweden,21622899,Logistics & Transportation,1
https://www.inc.com/profile/van-hool-makedonija-ilinden-dooel,333,Skopje,1313.5527,Van Hool Makedonija Ilinden Dooel,Macedonia,128664085,Manufacturing,1
https://www.inc.com/profile/verona-sl,334,Madrid,1308.5328,Verona SL,Spain,34823592,Construction,1
https://www.inc.com/profile/noonan-services-group-uk-limited,335,Camberley,1307.5969,Noonan Services Group (UK) Limited,United Kingdom,71556063,Business Products & Services,1
https://www.inc.com/profile/decskill---tecnologias-de-informacao-lda,336,Lisbon,1306.5277,"Decskill - Tecnologias De Informacao, LDA",Portugal,3870286,IT Services,1
https://www.inc.com/profile/elettrotecnica-ed-elettronica-di-iorio-giuseppe,337,Avellino,1300,Elettrotecnica ED Elettronica DI Iorio Giuseppe,Italy,3500000,Construction,1
https://www.inc.com/profile/prf-sistemi-di-palma-raffaele,338,Giugliano In Campania,1300,P.R.F. Sistemi DI Palma Raffaele,Italy,3500000,Construction,1
https://www.inc.com/profile/hidrovi-di-raffa-vincenzo,339,Saint-Christophe,1300,Hidrovi DI Raffa Vincenzo,Italy,3500000,Construction,1
https://www.inc.com/profile/vessiaimpianti-di-vessia-marco,340,Palo Del Colle,1300,Vessiaimpianti DI Vessia Marco,Italy,3500000,Construction,1
https://www.inc.com/profile/petrilli-ciriaco,341,Flumeri,1300,Petrilli Ciriaco,Italy,3500000,Travel & Hospitality,1
https://www.inc.com/profile/zoeggeler-oswald,342,Scena,1300,Zoeggeler Oswald,Italy,3500000,Construction,1
