year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2014,Portland,60.4306,107,Hydra-Power Systems,OR,45633205,Manufacturing,3
2012,Novi,99.9388,50,National Food Group,MI,45625596,Food & Beverage,8
2017,Callifornia,411.3574,1500,Incedo,CA,45614127,IT Services,2
2016,San Diego,213.3238,69,Cali Bamboo,CA,45606345,Manufacturing,9
2010,Indianapolis,238.6661,375,Angie's List,IN,45598000,Consumer Products & Services,4
2009,Chicago,43.9113,55,@properties,IL,45597431,Real Estate,10
2010,Northbrook,214.0515,48,Prime Property Investors,IL,45594000,Real Estate,4
2012,St. Louis,179.5979,348,USA Mortgage,MO,45592608,Financial Services,5
2011,Tulsa,18.8706,125,Regal Car Sales and Credit,OK,45569405,Retail,5
2013,Houston,35.0285,252,DataCert,TX,45552039,Software,6
2015,Austin,70.4194,300,Sage Environmental Consulting,TX,45548000,Environmental Services,9
2009,Delaware,42.3476,24,Inno Pak,OH,45543616,Business Products & Services,4
2017,Addison,202.3318,51,Poo~Pourri,TX,45542056,Consumer Products & Services,3
2018,Rochester,279.0897,525,Avani Technology Solutions,NY,45533809,IT Services,5
2018,Midlothian,118.7494,280,Siteline Interior Carpentry,IL,45532180,Construction,3
2018,San Francisco,7035.6977,235,Grove Collaborative,CA,45528677,Consumer Products & Services,1
2011,Glen Mills,105.1171,176,Pentec Health,PA,45526683,Health,8
2011,Irvine,4.6008,180,Premier Business Centers,CA,45525022,Business Products & Services,2
2011,San Diego,41.3904,33,Independent Financial Group,CA,45520500,Financial Services,8
2013,Seattle,46.012,190,Reischling Press,WA,45518792,Manufacturing,7
2011,San Francisco,148.2623,179,W2O Group,CA,45516385,Advertising & Marketing,9
2012,Casper,9.7985,65,Information Systems Consulting,WY,45506000,IT Services,4
2018,New York City,402.2193,220,GlassesUSA.com,NY,45486000,Retail,1
2017,San Diego,570.6811,289,AbacusNext,CA,45485700,IT Services,3
2008,Charlotte,340.9219,36,Hendrick Construction,NC,45478551,Construction,2
2012,Southern Pines,604.0345,281,K2 Solutions,NC,45474656,Government Services,1
2013,Huntsville,406.7344,204,Bevilacqua Research,AL,45470060,Government Services,7
2013,Bakersfield,183.222,280,Gazelle Transportation,CA,45449540,Logistics & Transportation,3
2013,Boston,3131.4175,263,Acquia,MA,45446268,Software,6
2014,Greenville,471.134,320,Wireless Communications,SC,45428000,Retail,4
2017,Llititz,139.0036,258,Listrak,PA,45418216,Retail,4
2017,Chicago,132.2254,241,Lyons Consulting Group,IL,45414000,Business Products & Services,8
2009,Lewiston,331.249,130,WahlcoMetroflex,ME,45404449,Manufacturing,4
2012,Louisville,5185.9639,27,Strategic Communications,KY,45403153,IT Services,4
2009,Los Angeles,385.194,115,MyLife,CA,45401573,Media,1
2017,Jacksonville,148.9606,45,Early Upgrade,FL,45396527,Consumer Products & Services,4
2011,Germantown,117.5104,140,Medical Emergency Professionals,MD,45381575,Health,4
2017,Santa Clarita,103.9816,30,AMG & Associates,CA,45374452,Construction,6
2013,Nashville,58.0519,200,NovaCopy,TN,45373320,Business Products & Services,10
2017,Winter Park,110.169,1074,4 Rivers Smokehouse,FL,45368734,Food & Beverage,1
2015,Long Beach,276.2431,90,Purium Health Products,CA,45357208,Food & Beverage,4
2009,Reading,24.9666,450,Fidelity Technologies,PA,45356466,Government Services,5
2017,Austin,71.4493,463,SafeGuard World International,TX,45344907,Business Products & Services,2
2017,Addison,118.7309,88,B2B Industrial Packaging,IL,45338163,Business Products & Services,1
2017,Secuacus,134.4573,106,Send Word Now,NJ,45337000,Telecommunications,10
2010,Milwaukee,19.7627,286,AB Data,WI,45334330,Advertising & Marketing,5
2016,Opa Locka,56.2869,46,North American Transport Services,FL,45334116,Logistics & Transportation,3
2014,Santa Clara,125.668,365,Centrify,CA,45324628,Software,4
2011,Edison,5126.1542,33,SunDurance Energy,NJ,45291107,Energy,3
2017,Chicago,55.3775,154,SingleHop,IL,45291000,IT Services,8
2010,Westminster,5.2709,19,Carrillo Business Technologies,CA,45290377,IT Services,3
2017,Chesterfield,125.5117,205,Cornerstone Mortgage,MO,45290049,Financial Services,6
2012,Fairfax,84.7818,265,MBP,VA,45290000,Construction,3
2017,Amarillo,177.2775,72,Smart Chemical Services,TX,45276819,Energy,1
2018,North Huntingdon,1117.3276,244,Century Support Services,PA,45273620,Financial Services,2
2017,New York City,47.8553,65,DiMassimo Goldstein,NY,45267249,Advertising & Marketing,4
2014,Mansfield,84.6615,58,Chex Finer Foods,MA,45266935,Food & Beverage,4
2012,Okemos,27.9598,221,TechSmith,MI,45261242,Software,6
2016,Valencia,109.9775,450,Landscape Development,CA,45261196,Construction,2
2015,Bellevue,169.0115,250,Inspirage,WA,45260702,Business Products & Services,4
2008,Ridgeland,119.3666,184,Business Communications,MS,45251030,IT Services,3
2016,Fremont,88.0092,283,Prospance,CA,45242295,IT Services,2
2013,Denver,179.9963,1616,CorePower Yoga,CO,45239000,Consumer Products & Services,3
2013,Markle,118.0384,287,Novae,IN,45231563,Manufacturing,10
2018,Annapolis,75.3948,44,Annapolis Yacht Sales,MD,45230001,Consumer Products & Services,1
2010,Newark,26.908,804,PERI,NJ,45230000,IT Services,1
2015,Petaluma,60.9869,344,First Cal,CA,45229070,Real Estate,2
2012,San Diego,169.6778,42,Southland Technology,CA,45229030,IT Services,3
2009,Eagan,316.2345,200,White House Custom Colour,MN,45209293,Manufacturing,6
2012,New York,14.2184,1701,Plus One Health Management,NY,45206334,Health,6
2015,Portland,525.5204,146,Vets First Choice,ME,45204383,Health,6
2016,Seattle,416.9127,215,Matisia Consultants,WA,45200830,Business Products & Services,1
2015,Columbia,2016.8519,76,AdKarma,MO,45197562,Advertising & Marketing,2
2014,Troy,467.6506,675,TEC Group,MI,45194260,Human Resources,3
2010,Boston,31.0956,331,Baystate Financial Services,MA,45189000,Financial Services,5
2015,San Antonio,142.8176,881,Carenet Healthcare Services,TX,45185249,Health,8
2010,Ponchatoula,27.7847,106,Enmon Enterprises,LA,45181093,Business Products & Services,1
2013,Palm Beach Gardens,767.7195,20,Ads Direct Media,FL,45177182,Advertising & Marketing,2
2016,Indianapolis,81.1856,213,PTS Diagnostics,IN,45170694,Health,6
2016,Pelham,137.8302,25,Newcastle Construction,AL,45170365,Construction,5
2008,Houston,133.221,238,Quorum Business Solutions,TX,45166791,IT Services,5
2008,New York,422.8215,30,Gotham Direct,NY,45157726,Advertising & Marketing,3
2011,Indianapolis,124.8556,300,Adayana,IN,45151000,Business Products & Services,5
2017,El Segundo,55.0918,191,Velocify,CA,45150322,Software,3
2017,Irvine,1454.7989,803,Cylance,CA,45144131,Security,2
2013,Aiea,1609.1492,80,Hawaii Energy Connection,HI,45133502,Energy,3
2010,Houston,691.7703,339,eCardio,TX,45122979,Health,4
2010,Charlotte,298.4747,89,InVue Security,NC,45122120,Security,5
2008,Latham,171.8904,120,IPLogic,NY,45121075,IT Services,4
2018,Dallas,93.9453,60,OpenRoad Transportation,OR,45118324,Logistics & Transportation,1
2013,Salem,68.637,85,On Call International,NH,45118138,Health,4
2011,Louisville,85.6725,419,Mortenson Family Dental,KY,45090729,Health,2
2009,Cedar Rapids,95.6236,3400,RuffaloCODY,IA,45089611,Business Products & Services,8
2012,San Ramon,106.7449,108,AccountNow,CA,45089000,Financial Services,4
2016,New York,204.3926,87,Madison Logic,NY,45088063,Advertising & Marketing,5
2017,Kenosha,793.0171,42,Vantage Point,WI,45086798,Computer Hardware,4
2012,Carlsbad,69.4146,118,BeyondTrust,CA,45081371,Security,3
2018,Lee's Summit,120.9769,133,Accord Group,MO,45080884,Construction,1
2012,Springfield,1266.0384,64,Excet,VA,45074254,Government Services,2
2016,Morrisville,400.4969,212,Netsertive,NC,45072908,Advertising & Marketing,5
2016,West Conshohocken,49.4114,253,Medsurant Holdings,PA,45071306,Health,2
2016,Jacksonville,279.0973,135,Petticoat-Schmitt Civil Contractors,FL,45069102,Construction,3
2014,Bingham Farms,106.3392,345,Arrow Strategies,MI,45066000,Human Resources,9
2015,Birmingham,63.7462,300,Momentum Telecom,AL,45064995,Telecommunications,2
2013,Syracuse,80.9674,250,Environmental Products & Services of Vermont,NY,45062895,Environmental Services,7
2015,Phoenix,278.9167,223,Western Window Systems,AZ,45057514,Manufacturing,4
2015,Calabasas,77.016,187,Abbyson Living,CA,45051880,Consumer Products & Services,6
2012,Dublin,359.4493,95,Tria Beauty,CA,45049000,Consumer Products & Services,1
2015,Gilbert,135.6424,600,AB Staffing Solutions,AZ,45045926,Government Services,6
2014,Lehi,144.5839,97,DigiCert,UT,45044258,Security,7
2015,Tampa,149.3204,326,CSA,FL,45042181,Business Products & Services,1
2016,St. Petersburg,160.6142,170,Kobie Marketing,FL,45040581,Advertising & Marketing,7
2008,Pleasanton,280.2266,63,Cornerstone Staffing Solutions,CA,45036951,Human Resources,6
2011,Clearwater,16.8639,102,Monin,FL,45036839,Food & Beverage,4
2017,Irvine,70.1157,520,Network Capital,CA,45022075,Financial Services,6
2008,San Jose,242.0535,330,Roamware,CA,45021080,Telecommunications,2
2018,Irmo,103.3722,105,A3 Communications,SC,45018597,IT Services,6
2008,Phoenix,108.8552,168,McMurry,AZ,45016902,Advertising & Marketing,3
2018,Hastings,62.5116,0,Quality Aluminum Products,MI,45015700,Manufacturing,2
2014,Sunnyvale,43.6873,332,Akraya,CA,45015000,IT Services,5
2017,Huntsville,354.9453,227,Pinnacle Solutions,AL,45012124,Government Services,5
2012,Monmouth Junction,131.6746,296,Orion Systems Integrators,NJ,45012099,IT Services,7
2014,Deerfield Beach,310.846,88,Insurance Care Direct,FL,45006068,Insurance,6
2011,Chicago,67.1305,126,Medix,IL,45004951,Human Resources,7
2011,Overland,63.6364,17,The ECM Group,MO,45000000,Business Products & Services,2
2010,N Lakewood,73.0769,173,Central Welding Supply,WA,45000000,Business Products & Services,3
2011,Culver City,73.0769,1000,Security Industry Specialists,CA,45000000,Security,6
2018,Escondido,90.4769,168,Baker Electric Home Energy,CA,44997291,Energy,5
2010,Dallas,240.2268,295,MyCEO,TX,44995000,Business Products & Services,3
2012,Youngstown,49.5645,257,Turning Technologies,OH,44992000,IT Services,6
2008,Carlsbad,110.5129,350,3E,CA,44984809,Environmental Services,4
2012,Weymouth,55.1954,236,Beacon Partners,MA,44981950,Health,7
2018,Omaha,509.7394,456,Onestaff Medical,NE,44981074,Health,4
2010,Alpharetta,275.1674,59,FiberLight,GA,44980500,Telecommunications,5
2011,Las vegas,74.5459,168,BankServ,NV,44977000,Financial Services,5
2012,New York,124.395,162,Reval,NY,44971000,Software,1
2008,Terre Haute,106.0438,125,Thompson Thrift Construction,IN,44965862,Construction,7
2015,Frisco,5509.9081,200,J.W. Logistics,TX,44965826,Logistics & Transportation,3
2009,New York,354.2993,95,Zorbit Resources,NY,44962000,Manufacturing,3
2010,San Francisco,4829.6053,68,Blurb,CA,44958000,Media,1
2018,Brisbane,72.8674,114,VOX Network Solutions,CA,44948728,Telecommunications,9
2010,Omaha,186.0475,0,ProKarma,NE,44932640,IT Services,4
2013,San Diego,124.9623,857,ACCESS Destination Services,CA,44919311,Travel & Hospitality,4
2015,Arlington,58.9941,187,Leader Bank,MA,44919000,Financial Services,8
2009,Deerfield Beach,72.8142,16,AYCO FARMS,FL,44908111,Food & Beverage,4
2015,Boca Raton,179.4016,89,Distinctive Kitchens & Baths,FL,44894843,Consumer Products & Services,2
2008,Casper,176.2383,75,Information Systems Consulting,WY,44890900,IT Services,4
2010,Louisville,229.7626,313,Market Force Information,CO,44879399,Business Products & Services,4
2009,Birmingham,349.6743,110,TekLinks,AL,44873000,IT Services,9
2010,Mount Laurel,55.3007,3177,Contemporary Staffing Solutions,NJ,44868208,Human Resources,5
2013,Woodland Hills,108.8457,449,Account Control Technology Holdings,CA,44861935,Financial Services,11
2011,Oak Brook,292.0178,475,Chiro One Wellness Centers,IL,44859106,Health,3
2015,Irvine,153.777,400,Accurate Background,CA,44857794,Human Resources,4
2015,Plano,80.0404,319,Capital Title of Texas,TX,44851447,Real Estate,5
2010,Rockwall,23.5201,27,Trend Personnel Services,TX,44831512,Human Resources,4
2011,Houston,335.0146,369,eCardio,TX,44825793,Health,4
2012,Las Vegas,51.8487,21,Capriotti's Sandwich Shop,NV,44825447,Food & Beverage,5
2014,Doswell,1362.2311,89,Specialty Coating & Laminating,VA,44822953,Manufacturing,1
2010,Lincoln,41.962,17,Reliant Transportation,NE,44820246,Logistics & Transportation,2
2014,Addison,140.8845,156,Alsbridge,TX,44813014,Business Products & Services,3
2016,Kennesaw,143.5004,701,PT Solutions Physical Therapy,GA,44811706,Health,3
2009,Lexington,218.2828,225,Quantech Services,MA,44799244,Government Services,7
2010,Torrance,229.7348,130,Timeshare Relief,CA,44793891,Consumer Products & Services,3
2007,Litlle Chute,85.4553,168,Heartland Technology Group,WI,44792241,IT Services,9
2010,Austin,1610.9244,32,Smiley Media,TX,44792000,Advertising & Marketing,2
2009,Duluth,83.589,34,Consultants & Builders,GA,44791225,Construction,3
2016,Farmington Hills,62.4615,166,Level One Bank,MI,44789000,Financial Services,3
2014,Columbia,148.2519,52,True Media,MO,44787561,Advertising & Marketing,8
2011,Charleston,720.0763,38,Levelwing,SC,44787534,Advertising & Marketing,4
2010,New York,82.7568,1545,Plus One Health Management,NY,44783650,Health,6
2015,Amherst,266.8769,205,Wendel Energy Services,NY,44748605,Energy,3
2010,Secaucus,45.207,210,eFashionSolutions,NJ,44747000,Business Products & Services,4
2010,Phoenix,32.9673,180,McMurry,AZ,44738189,Advertising & Marketing,3
2018,Macon,109.5502,365,ASP-America's Swimming Pool Company,GA,44738186,Consumer Products & Services,7
2014,Woodbury,198.2543,65,Logistics Planning Services,MN,44735640,Logistics & Transportation,7
2014,Louisville,865.97,47,Boulder Creek Builders,CO,44718692,Real Estate,2
2012,Mentor,41.598,153,MC Sign Company,OH,44711000,Manufacturing,5
2014,New York,1100.4565,140,myThings,NY,44707400,Advertising & Marketing,1
2017,Ashburn,303.4335,233,"Ian, Evan & Alexander",VA,44705143,Government Services,5
2013,Nashville,80.2478,278,"Hiller Plumbing, Heating, Cooling & Electrical",TN,44696528,Construction,11
2012,Reston,47.4966,280,AIS,VA,44690000,Software,3
2016,Phoenix,873.0219,12,Phoenix Loans,AZ,44688004,Real Estate,1
2018,Stafford,110.9737,125,SageRider,TX,44680000,Energy,1
2012,Schertz,28.4398,91,Cal-Tex Protective Coatings,TX,44677222,Manufacturing,7
2010,Wayne,29.1004,417,LiquidHub,PA,44677093,IT Services,6
2011,Gainesville,27.7924,201,Environmental Consulting & Technology,FL,44674969,Engineering,1
2010,Cincinnati,96.7706,45,KeySource Medical,OH,44668426,Health,4
2015,Washington,213.4838,634,Keller Williams Capital Properties,DC,44666021,Real Estate,8
2017,Houston,217.025,219,Lexitas,TX,44665519,Business Products & Services,3
2015,St. Louis,44.0887,119,O'Brien Industrial Holdings,MO,44654051,Manufacturing,3
2012,Waltham,75.2266,195,Pro Teck Valuation Services,MA,44653000,Real Estate,6
2010,Vista,127.3282,64,SeaSpine,CA,44640482,Health,1
2016,Paso Robles,75.0186,350,IQMS,CA,44635000,Software,7
2013,Redwood City,649.2878,105,Upwork,CA,44616800,Human Resources,5
2016,Boston,953.5732,420,Turbonomic,MA,44614000,Software,2
2018,Metairie,100.704,99,SK USA,LA,44612360,Food & Beverage,1
2018,Coppell,69.3397,31,RL National Roofing Partners,TX,44609347,Construction,1
2011,Winston Salem,231.5766,126,Primo Water,NC,44607000,Food & Beverage,3
2015,Irvine,24137.6762,90,Quick Bridge Funding,CA,44603626,Financial Services,2
2009,Atlanta,128.7179,230,Servigistics,GA,44600000,Software,6
2011,Pasadena,108.0758,70,CPO Commerce,CA,44599791,Retail,7
2014,Asheville,113.716,330,Plasticard Locktech International,NC,44592034,Business Products & Services,8
2012,New York,71.2809,1300,FSO Onsite Outsouricing,NY,44581000,Human Resources,4
2008,St. Louis,201.0387,198,Lawrence Group,MO,44575527,Construction,3
2013,Roseville,198.0383,356,Paramount Equity,CA,44571557,Financial Services,1
2017,City of Industry,2457.3231,149,Yamibuy,CA,44569718,Retail,1
2012,Denver,28.0259,43,ADPERIO,CO,44559593,Advertising & Marketing,6
2017,Fort Myers,105.7179,44,Stevens Construction,FL,44548461,Construction,5
2012,Santa Barbara,1667.1876,25,FastSpring,CA,44532510,Software,4
2016,Fenton,511.6145,51,Mid America Logistics,MO,44526554,Logistics & Transportation,2
2014,Chicago,247.1707,60,LoadDelivered,IL,44520155,Logistics & Transportation,6
2010,Greenville,573.9974,39,M33 Integrated,SC,44513699,Logistics & Transportation,9
2013,Hamilton,163.9448,159,Billtrust,NJ,44489411,Financial Services,11
2012,Nashville,254.4537,58,LPS Integration,TN,44482300,IT Services,7
2009,Fairfield,506.9941,70,Creative Realities,NJ,44467780,Advertising & Marketing,3
2009,Milwaukee,68.4733,250,Market Probe,WI,44450000,Advertising & Marketing,5
2017,Lemont,249.9561,100,GP Transco,IL,44449209,Logistics & Transportation,2
2016,Vancouver,271.2317,201,DiscoverOrg,WA,44445146,Software,7
2016,Louisville,325.3308,125,Prodigy Construction,KY,44442242,Construction,1
2009,Maple Plain,160.5756,275,Proto Labs,MN,44439495,Manufacturing,6
2008,Atlanta,304.3771,217,Servigistics,GA,44437000,Software,6
2015,Elgin,213.5691,60,Time Definite Services,IL,44424047,Logistics & Transportation,5
2012,NEW YORK,14.8555,143,Axispoint,NY,44420536,IT Services,6
2016,Vienna,84.5479,94,Pace Harmon,VA,44418660,Business Products & Services,3
2017,Sherman Oaks,54.2912,115,Branded Entertainment Network,CA,44413665,Advertising & Marketing,1
2015,Franklin,153.5166,63,Latitude 36,TN,44411199,Human Resources,4
2014,Raleigh,148.2478,111,Bulk TV & Internet,NC,44407502,Business Products & Services,6
2016,Santa Maria,45.4072,312,Hardy Diagnostics,CA,44405388,Health,6
2012,Saint Louis,101.5217,47,Sunset Transportation,MO,44398862,Logistics & Transportation,6
2017,Chicago,548.1066,160,Signal Digital,IL,44392020,Software,3
2016,Dallas,61.5611,39,M&S Technologies,TX,44390031,IT Services,7
2008,Boston,282.9638,72,Beacon Hill Staffing Group,MA,44389817,Human Resources,7
2014,Saint Louis Park,293.7112,372,Horizontal Integration,MN,44388686,IT Services,9
